order_id,customer_lat,customer_lng,seller_lat,seller_lng,distance_m,duration_s
803c17308e2febdb1e9af74e84679334,-23.43895780304332,-46.319281542742694,-23.625475494949907,-46.61200064199942,47006.9,3104.8
257a853e3afe9bee83a67f4798e6db79,-20.780638138453167,-47.098617235819496,-23.55574479469886,-46.594608086806076,367882.4,16582.9
53279ed2a831a63b7a6ebb56a9097cd0,-23.70833300707633,-46.543040810969835,-24.959184359787102,-53.46264410377445,931947.1,39510.5
8dcd08ba1ddd245791d0fe2a764d7c0c,-26.080628169549477,-53.05355216361381,-23.2187020283825,-46.832495707385945,890414.5,40424.3
f27659655ff5261318392d03c74da742,-29.166313803440666,-51.178313985248465,-24.966466329931244,-53.46672976113916,777016.8,39914.0
e1e7bf45ba3cdff55983f9c1741384a0,-23.615724392791293,-46.68903407765858,-19.884069400363497,-44.022421264648436,602158.6,27839.5
37f608e16132f4a7f091cdb29fcd084d,-19.448813584746507,-44.23042248922681,-21.4863933583416,-51.53374408540272,1047306.3,45357.4
5ca690af546d3a73c2ebc63c352d7dd7,-23.495862976074218,-46.50308438110351,-23.211336046735816,-46.88030296396986,65732.2,3129.6
858d458b39082890e96fbb1fed8c2a52,-23.721614996592205,-46.70178246498108,-12.893166775173611,-38.337874772813585,1997624.2,93959.4
c3988689891767f65a1177f804082558,-20.42171356894753,-54.603070345791906,-23.44565507343837,-46.54152527309599,1029144.4,40532.8
c8a213120beabf236f804ec4212fe950,-28.26062165366279,-52.37556838989258,-29.677044971260482,-51.06040351547881,294012.3,15324.0
f49a4845f6b824e13d9a0e15ad9e599c,-11.259774905879324,-37.435713930827816,-10.877222193611992,-61.95841506675438,3819058.2,187396.4
99c254ee6e59f7fa7bfa6675933cbc04,-20.324990033236418,-48.3201311562278,-28.715980188346204,-49.29965125189887,1287705.9,55193.6
df4e2731dcd3169e040bda2dde5f70f6,-19.800417390588212,-43.9946993475091,-23.495362078205922,-46.44672800985615,596989.0,28252.1
870e485d122051fe03f9acf1049d2d09,-23.24357415341783,-45.9135974796339,-23.089925130208332,-46.611654917399086,,
35fd272b7bfd7824349c5d0defad43ed,-21.62583008992303,-42.104890921681196,-23.486111551737615,-46.36672081707193,575499.0,28015.8
5f6440a27e522ad37bba8b798bad3541,-3.766765973784707,-38.65536377646706,-23.659363627433777,-46.52318332195282,3139378.5,136147.0
3d84b75178b37121a262cb6f3d30e6ba,-15.45059201296638,-58.737465129179114,-23.659363627433777,-46.52318332195282,1934957.1,93973.3
8babefcbfff85cc907e0ec86e9f0ffd8,-19.740937785098428,-51.92984390258789,-18.64509950365339,-48.20499311174665,,
3e160e93900d5da52f6a8e6fc88d737c,-22.74032549764596,-46.89675361034917,-21.16589817592076,-47.79796927315848,245446.3,10638.3
0d536196878234ebc112ee9c2cd160fd,-10.919017191286441,-37.06391355726454,-22.768601504239168,-43.37689340764826,1812431.1,96008.8
a54f14e8c617edc690ea2b56276d6743,-23.540262912182097,-46.58495444439827,-23.414432660497802,-51.8860179246074,643872.9,25742.7
e48247404129e18919a1425efabcf422,-23.628086682912464,-46.669090477195944,-23.414432660497802,-51.8860179246074,639732.4,25780.3
75ed295f702854ac0012c5fe9dd82f84,-23.545385360717773,-46.5853271484375,-23.478744252522787,-46.58831659952799,14439.4,1102.7
273120c482a64369a7a64743e245c979,-17.31931972503662,-53.19399404525757,-26.914469273885093,-49.11226285298665,1511165.1,75294.9
3315a8038d5ead17040d6658a1377c7f,-8.742421133905394,-63.89564628275032,-23.659363627433777,-46.52318332195282,3008324.4,149897.5
65d5a0172af3046524552dc879670706,-21.246173760829826,-48.30893824650691,-22.75788295432313,-47.41705502549263,227102.9,9009.3
54e5702667dea09e5e5c511966be57f2,-22.738645486664353,-43.4177390650699,-26.17842967195331,-50.39172926129035,997521.4,44601.5
a1ea1bd909502b5214a0b425746fca5c,-1.4607701361179353,-48.50096502304077,-15.832786774635315,-47.94636745452881,1941354.7,99858.1
f6670eadd56bce14f9aa4623bb40c7cc,-22.92899959788603,-43.181450271606444,-22.26258409526986,-46.171123934463715,425483.1,19763.0
5874a902f1718385ee6ec11b4745d642,-23.995219273869726,-46.259723398260476,-22.75709699449085,-47.37609413691929,227743.8,10374.3
4a99025f5af0af1eb1b6602980ae4a82,-23.5926485294249,-46.53198949302115,-22.87101815197919,-43.356844773163665,418236.4,18246.7
262118ce178bb3e4590a3adcf6d62e6b,-22.980184781973,-43.194590614539635,-22.4299509453051,-50.205434279008344,899302.6,35346.4
8100c4de96dbf94a93a19c78c69a006d,-23.624438845922075,-46.75501650855655,-21.757320637469526,-48.82974365874604,351400.2,15609.9
87889791f729ac3bc040d1633961d826,-20.14395709318273,-41.61169765696806,-22.92496980520395,-47.074283599853516,873454.7,43786.6
5244b9f2f8bc60aa503830f2847082f1,-1.4556000004075977,-48.47938163966349,-21.757320637469526,-48.82974365874604,2627472.8,129185.1
e09dd765041e9934d762d51ccb26adee,-22.383436480772147,-46.94792649352435,-23.645347942005504,-46.668963172219016,172389.2,7255.7
b157dd3a8db0279fe95e9272103e8078,-23.61742431776864,-46.551881841250825,-25.456933866228376,-49.30945510864258,421498.6,21619.1
e2d0923acc7f5586db9f45b5adaa91c8,-16.32764469493519,-48.92860932783647,-24.026525665238456,-46.478237040231654,1075786.6,43865.8
816712dda4284eedabcbdf0f9deb1b71,-22.96838923295339,-43.18499441146851,-18.652644395828247,-48.19223537811866,1027765.0,41364.7
cc1fe613e2c3dce712d71a852ee6726f,-22.724824179773744,-52.6225934235946,-23.209471245334573,-47.30922902773504,683477.3,28780.4
5af3f71ad6e8363e3d3a3818899d2d61,-19.786421669854057,-47.93772712586418,-20.585751436758734,-47.86369322624759,101424.1,4245.5
e1f72316055b5f5da7834780f994d6c7,-23.46839154020269,-46.64998022038886,-23.55233655657087,-46.53686918531145,22013.3,1913.1
745f8e8e54805aa546f8083a70649d82,-29.684348961271613,-53.81380339542708,-23.486111551737615,-46.36672081707193,1291149.3,61970.8
6d0e0e8907efa53405051c14ba17f58e,-19.278579081964054,-44.40088524074729,-22.975458379892203,-47.00268202561598,658432.6,29211.0
ab8b1138bd32dba20890d59a736b53d2,-30.033212770634155,-51.231437732282046,-30.033212770634155,-51.231437732282046,0.0,0.0
a98012aa8c697f2bcff9f8c2183e0f2b,-19.958061321615585,-43.97891109447761,-20.339596047865605,-40.295493742006016,531959.6,30764.6
0350fc2d00f48ad8a74efdf4d2fd4bdc,-22.93729801632109,-43.17688954671224,-15.813194541931152,-47.893304595947264,1166677.5,58341.3
ceb992824b749348734de15eaca939ac,-23.4469773898571,-46.42668311584172,-23.539832357150406,-46.44479869254193,14207.1,1275.0
5b139baf2eee4dee89f9d990dcc4636c,-29.689436589697454,-53.79833265965087,-23.69101322719029,-46.703810119628905,1242576.2,60104.9
1e08b6a6408c04834b0d96cb9ce194fc,-23.462796702529445,-46.57962429162228,-25.538316103876852,-49.29333846423091,447256.8,20834.3
e251afd3ced38d4de3a5ece05d615ef5,-22.841193985829154,-47.19169296756868,-23.53826868975604,-46.63942238136574,107640.9,4589.2
fa9ef315051f18a68686aca274ae8f2a,-21.718907269564543,-43.0651238528165,-21.757320637469526,-48.82974365874604,802429.6,37972.6
554647072788557163baf06383119edb,-23.629653244018556,-46.701703567504886,-23.65236644311385,-46.755753473802045,8152.5,822.8
61bcc94e09b161651c909623e8a2c751,-23.649632334709167,-46.660664439201355,-23.424138813484007,-51.89568598677472,642071.4,25874.8
5b7906a5a90957b0020ae90b2d7caf1b,-19.948076524530624,-43.947618199074356,-23.5873536140688,-46.61525837067635,587915.7,27919.5
2f839b79d9954ebfedeeba654f0f3de8,-23.683099336713273,-46.575205615747755,-23.659363627433777,-46.52318332195282,10103.3,894.1
b6900b09afec4ea5ef8879a9b1e3881c,-2.542178222111293,-44.265334992181685,-19.884069400363497,-44.022421264648436,2489957.6,123506.2
6e9cd3f36a1e951e29d455913402c171,-19.9899813079834,-44.01318172454834,-20.659212112426758,-43.806927128842005,96066.1,6328.8
2b40731966a5ce118fc7ca8b1cac993e,-25.474093318970734,-50.65035955570946,-25.49249470359401,-49.23598676982679,162357.6,8444.4
f8f19f291b784fe1e1bd40de20adf4bd,-20.140359657733416,-44.88407968607338,-22.975458379892203,-47.00268202561598,512168.8,22738.7
54cf02ae7c090640834d4f9d190f3b9d,-21.78035745388124,-41.3272675304878,-23.224503334363302,-45.887842909495035,610188.0,28175.1
e11c61aa2d539f826865ea728496f6d4,-17.799541516737506,-50.89381235296076,-15.838225527880663,-48.053400600657746,,
d06d2fe1972261b71b6523b3e17be1bf,-23.32972164576464,-46.59712217938555,-23.43113056279845,-51.918235261561506,658153.0,27195.7
9696c06c5b4dacf79ad4fc897b1aa93b,-23.5645170211792,-46.57388047611012,-22.60000427713934,-47.40712853197782,153591.7,6308.2
2501d981eb7ba23c129bb38d8fefdda8,-23.202268064838567,-45.89802833452617,-23.54053879747487,-46.317949622568456,74210.0,3415.9
aeb81ccabe4f164a26e763cd5b07fd99,-29.89866000263631,-51.16289577964975,-21.757320637469526,-48.82974365874604,1367619.3,59807.8
f3d113574c163b8642fb44302c8fe0c9,-23.003031507451485,-45.54693116532995,-23.582519389964915,-46.50719451904297,135610.8,6325.3
6447ac90fec2245143232faee2c1728b,-25.44361909545294,-49.2768547763132,-26.896594485721074,-49.08294440604545,216695.1,12829.9
5036504a490faa98bb9506a134df8a6a,-30.077966223517766,-51.23964145029191,-22.60000427713934,-47.40712853197782,1268766.0,54260.6
5496024a18a1ac96915a8a9c7ab37dbb,-8.515170454978943,-36.93883657455444,-23.57021188735962,-46.71083974838257,2440525.7,119241.8
f7a0b8c521ea81bf3536ad4ef99fd376,-23.598480903741084,-46.8322418386286,-23.553641785841723,-46.45266114455003,52116.3,3879.6
08783e3047d2cdfcccfcb9ee5b45772f,-22.117255764622843,-43.20586050710371,-22.540796455970177,-43.20123508159931,72867.7,3741.8
be232325c4a25099b3bd0015b73141cf,-19.545517233915106,-40.634134070817815,-23.472814524615252,-46.60072920057509,952539.6,50899.1
7f52fe36580dffc15fb684d226b12f32,-22.954105574509192,-43.06800515311105,-23.569882636846497,-46.52553584963776,459261.9,20614.0
689d9b46b0376ea4ebaeac46ebd6fc18,-21.20106465208764,-47.802366303462605,-23.69101322719029,-46.703810119628905,326441.2,13236.4
44dc0411086c2f8c6b692be9ce3120eb,-22.945432130680526,-45.407988259958664,-20.806706930461683,-49.38916460194982,558928.0,22359.3
b49298f3f28ff2194633444aa6b08cb4,-21.52868371443315,-46.64505101984197,-26.89066596031189,-48.65532827377319,867364.3,39209.3
9ef693d3c552d0bdf6d57085e5e14b66,-23.414620224310426,-46.49509274229712,-23.54190574153777,-46.63508692095357,28445.1,1900.8
64cf90af2972e752091fa4a0344c47b7,-24.185936258194296,-53.025628461905406,-23.571576884535492,-46.5636607310811,835248.2,34674.8
df00397919a2b7d772eb946c10f771fa,-25.429632343007153,-49.261316889969905,-22.935263487008903,-43.18726369662163,841954.3,37294.6
c8310ae899dc9ca256b06db4c50d814c,-22.89610846289273,-42.46919770076357,-21.36350175072165,-48.22960070441751,840548.2,35816.4
a3680a328f9d1e30589963d953d29d61,-23.69134214249524,-46.62898840687492,-21.757320637469526,-48.82974365874604,360884.4,16366.1
7a1b533ffb0d462fbbd28037d3540a13,-15.602082603856138,-56.08316341199373,-25.42832343642776,-49.29981788429054,1693677.2,76970.9
c0008017b5bde654e166fa5888bc4771,-20.50005835629581,-54.585206278254475,-23.65236644311385,-46.755753473802045,1009902.0,39516.7
e8608de908926d0a19ad92ae1af61175,-23.67379425253187,-46.73742515700204,-22.981754358667526,-46.534030997840155,114952.4,6215.4
80a516f4d571d5fce4d688cc931b106f,-23.596732324628686,-46.9119935960912,-21.757320637469526,-48.82974365874604,362005.0,15283.6
f9985288469173749a1fd05693c5aa2b,-23.601619253353196,-46.666157391606546,-21.757320637469526,-48.82974365874604,349818.6,15275.2
e67af1fcf53dc5b886f382743f8e4e6a,-23.68579810749401,-46.57089288884943,-23.625475494949907,-46.61200064199942,9594.7,613.1
c5fd5386640ddd76adc482b72d24a02b,-22.8550325780133,-47.213029898849186,-23.539657397147938,-46.6318844526242,108860.4,4559.2
b8356a9fd88d4ba362d50916835b033b,-18.89674280560206,-41.97887360103547,-25.37630069002192,-49.18238229954496,1274868.5,62130.9
71f7457d0d3ff13a7f9f76b1612d4237,-25.429632343007153,-49.261316889969905,-25.4699550102497,-49.289820809199895,6776.8,605.7
94f1c6e75d7f8c25a1094c0f45ac1a07,-23.452929309068143,-45.09321949235137,-23.303916945712256,-45.96265245393943,,
c323f00d4d5c7dd40983179c0ca14894,-16.715397070575236,-49.25961985809124,-20.806706930461683,-49.38916460194982,515743.6,23407.0
e807a70014b92cf251b7b8f3768b023f,-23.65831653050014,-46.56631829398019,-23.55913157145182,-46.508841094970705,16225.4,1474.0
153fb90c16a95a3c0ea6cc48a1a4069c,-28.691211606249396,-49.3870548201196,-23.539899424502725,-46.547406447561166,902466.5,40150.3
3e92efabf5eaa46e4ab7f20a10864785,-22.729029248742496,-47.64114797816557,-23.48968787560096,-46.952915132962744,135294.4,6327.0
f5ef2dc393fb470c2dbd4293efcc160e,-23.56118965860623,-46.47448590976089,-21.4863933583416,-51.53374408540272,684693.7,26414.9
a2ae845d7d4ef0baf31d017fe7979483,-23.619222079582933,-46.77404642644918,-22.75709699449085,-47.37609413691929,144595.3,5928.1
8a22f6bd4ea83c9fcdbf0235d55ea061,-25.429632343007153,-49.261316889969905,-23.6111756838285,-46.78672800308619,383175.0,18184.6
7806db2eb65970f1f79cf179a640a2ee,-8.111430700435195,-34.96777015508607,-21.201310824041496,-47.77795256000675,2496400.0,116836.7
6c3b48207e30c29cf9d521795daaa5e7,-23.582541181330097,-46.73993676168877,-22.70870214189802,-47.66470070975167,159079.9,6208.4
2161b956d146a9bfd00fd463b69c6ba1,-15.79483329385951,-48.118346836255945,-23.632114213088464,-46.76077011809952,1022492.8,42475.1
85d2fcb0be68bbc235aa548142862e4b,-22.565964817130652,-47.38380613118193,-22.014451681398878,-47.908417695488026,91486.5,4174.9
87d65accbbf482b8a87bd13bb444cf6d,-22.76083895401832,-43.45665066563298,-21.86603244332706,-47.47810177522547,589595.4,24264.7
76927b562beef6d31416c21778b2b4e5,-19.914058285374796,-44.10375016735446,-21.693370877534235,-45.25976870651033,276576.0,14308.3
5dd868edea4ee3363563534cd18187f1,-22.93615395872743,-43.18183221350183,-23.54339433223643,-46.262085610247674,419198.4,17924.3
a5a32befe5eebcc26930e213ffdf3369,-23.54950565889657,-46.64843228351639,-20.818959192796186,-49.37734625556252,437934.4,17382.9
c4a18d95e54468f1e418801052c7684a,-27.914102017879486,-52.258782148361206,-21.1777100101594,-47.76782005063949,1093873.1,48922.1
7e3df478d7ab6ef28c022acd6bc4df2f,-23.62664832845766,-46.73950924789696,-23.953153360457648,-46.31920765695118,83653.9,4539.8
2d58df29239f4ee3887103ef2576e857,-23.000618818726366,-43.40471833804523,-23.45586121668581,-46.744091815635805,461356.1,20191.9
525649cfb87baa1b132df49d8297901a,-16.62168860435486,-49.30102849006653,-23.49914325123102,-46.48329850317727,963416.3,38514.1
1e5de131e124a28163dd61ca832e722b,-15.880162426919648,-47.81695932330507,-23.628427629885465,-46.87058602208676,1006292.2,40815.1
3c082ca49aaf1923e87b34e1375a1413,-21.026492971055053,-48.03716933473628,-22.42577826888473,-47.560436446578414,199679.0,8483.8
9f34e578816993ab6665797c08919c90,-26.77819446625748,-51.01186257649243,-22.88930315250973,-43.30454045577015,1167296.7,52345.6
02e4a3c7ec652c4ab1077763215580cf,-23.44649189710617,-46.40862679481506,-23.492023754119874,-46.72898397445679,40027.2,2353.1
b9c18637e3b8ca78ccaa2aa1e5a947c7,-22.76960016190147,-47.15040232193917,-21.757320637469526,-48.82974365874604,243813.0,11523.3
d6d47a77da8f82d0d6d55be296afce73,-15.398262457414107,-42.30841619318182,-27.004476480860166,-51.15253708700016,2077269.9,94567.2
1330176f6500125ff6e8e10922fb714c,-23.499225192599827,-46.554931337871245,-23.56145683706623,-46.63294794788099,14684.9,1249.8
14d113827939e9deace0b2afb528f1bb,-23.57849624633789,-46.55725311279297,-23.55355704215265,-46.809139590109545,38684.5,2399.1
17977c94608050b43e782e6f72874c0e,-22.90029671986898,-47.000376574198405,-21.865404076046413,-45.650823487175835,,
73afa0a1713acd1377a6473373016351,-3.7583961625030073,-38.56817638010219,-23.659363627433777,-46.52318332195282,3151882.3,137054.2
6de71495f07c4feda3d6cf820c1733c5,-25.764307758725923,-49.72037619229021,-21.757320637469526,-48.82974365874604,613131.5,28512.8
0a8ad519fc5624a7862124decee24b27,-26.25613895913829,-49.5215320089589,-22.930174547083237,-43.39608388165243,957703.8,43324.6
6d5774791f826a27e8e5521a9b816ba2,-15.841933727264404,-48.008384704589844,-23.428319684390363,-51.95833419931346,1182028.5,51871.9
e299b9edcedc7009ca224fb5a856afdf,-8.002681541442872,-34.859883880615236,-23.538842310670947,-46.645231215680234,2654632.4,125906.2
4c08f008753759d67d8ef45942f1a891,-28.643106110890706,-53.607387193044026,-21.757320637469526,-48.82974365874604,1179044.6,55693.3
8c2ce23c23c5fb37140ee0a5462e4e53,-9.404393678688141,-38.220296882721314,-19.92464002112591,-43.94612171665584,1657108.9,80830.9
9e2d7c69ae2f140294bc580b09100d87,-20.45992637969352,-54.61173119416108,-23.969746248075435,-46.32193872202998,1079143.3,43024.3
7ffcdcd61ff7eb4f55adfcfe5940b9e2,-23.57999789330267,-46.53127953314012,-23.545203743911372,-46.58769877363996,8065.7,885.3
3249b34ae4cc68e38502abbad5c972b7,-23.157306215979837,-47.054060437462546,-21.757320637469526,-48.82974365874604,285325.7,13214.1
a70c2731036432f7c710356af12518ee,-22.420453075113333,-45.45300665992652,-21.1777100101594,-47.76782005063949,404103.0,18750.2
72c8f22acc8e3ccdb8fd335aef2c00a2,-29.58780736121062,-51.36190311039719,-23.302318235643867,-45.97188814643289,1128542.1,54945.3
d205a43c0e35aacecbf9e14c272c7d20,-23.54141840823861,-46.685303532800006,-22.32200107903316,-49.04575127568738,323796.5,12544.6
6d513020e217c98e25467103ce6be42f,-14.205460506573058,-41.671112160933646,-20.806706930461683,-49.38916460194982,1386659.6,65666.9
8cc50a1b31f5542e2289304e7d6b039f,-26.911876978772753,-48.65639398453084,-22.889982428917516,-47.19897993527926,684046.8,30693.2
f5534d6b1d3258a7ffec513deeeade95,-22.383436480772147,-46.94792649352435,-22.881708638051922,-47.05046411578575,62004.6,2819.8
c1c6a8e793edfe92994affd611b92aa9,-17.987237187916648,-46.90380752015257,-2.5012421945128778,-44.248163704920294,2262729.1,111540.5
3ed44f394dcafefbeb7377f0450ba269,-23.59059534317408,-46.577301416641625,-26.17842967195331,-50.39172926129035,600876.8,29059.8
099e239a7cce8ed6ef0905feb80808c0,-8.5067214272239,-39.30909416892312,-21.757320637469526,-48.82974365874604,2290520.2,105107.3
e0f5bf74f8214bc636d6f1d63310577e,-23.528383887816812,-46.73995445821887,-23.56145683706623,-46.63294794788099,18585.7,1593.0
35a1f77503821f43673d975ffe0bb7b4,-22.92956443692817,-43.17684630096936,-22.218071627926516,-49.95022127225801,874131.6,34632.4
7acbc8bb8732b4dddbfb1d61a8f13b64,-21.01035920414356,-42.838483775427584,-23.202268064838567,-45.89802833452617,497530.3,26242.2
bd83663c5988e9ca4ca46398be4678b4,-15.777903392397125,-47.85173620026687,-19.499289994711404,-42.54717545980935,,
b581194c5a3e89062586392d4a0e6def,-23.82868597693477,-46.72278516512391,-23.48115825653076,-46.71053619384766,52209.6,3690.5
b41055f900d670bae8cfbf3a8df79d8c,-23.97231559753418,-46.31441392444429,-23.649632334709167,-46.660664439201355,71325.7,3796.8
4929d4d047361715eb1ad08b7affce93,-28.29354064260717,-53.50223789427803,-23.669414067032314,-46.7024629045241,1080099.1,51807.2
de68ff91737ba366892be2067a2cdfec,-16.83671079363142,-49.536099388485866,-23.62042269213446,-46.59886590365706,978964.0,38880.9
7d6c4ad2ef9aa4fd39883634d870fef5,-23.500988443692524,-46.748762448628746,-23.519193205114913,-46.53363199103369,25445.4,1694.7
58651d692f3fb03a452df6646056b8e3,-22.408952112448112,-47.563680409690036,-23.649632334709167,-46.660664439201355,186115.6,7679.8
1a9979add53335be401feeaca64ee040,-22.974984875208214,-45.54793752597857,-21.757320637469526,-48.82974365874604,449610.2,19673.3
5335b1d7638fab1eabeb24a1e2ff380d,-21.762287112901795,-41.33988015156872,-22.651419547666986,-43.066557849746154,257623.0,13650.6
015a7c64361928a0782ec0e705174b6d,-27.600218155804804,-53.07488228293026,-23.59345506032308,-46.552355448404946,1045290.0,50787.7
267f42757da398f66b0cc956f501f29d,-22.705960329841165,-43.44426076552447,-22.43724444655121,-46.965457061600816,510339.7,21175.5
69cc55eb653cc27eea935e7a0d26b83a,-23.97231559753418,-46.31441392444429,-23.382472154570788,-51.927966466764126,719060.5,30059.8
30c26d11b6d707abbd543b6d1910106d,-15.806986039684665,-48.10495881111391,-23.69118293126424,-46.67958418528239,1024665.5,42672.0
3158707358b447fc894a497446d1acbe,-23.62280889884713,-45.41413592309067,-23.620577960375297,-46.52740987648527,178650.3,9915.3
680c9251875caf7afd565340a52e89f7,-22.909873962402344,-43.17365002050632,-22.829351192971934,-43.01399565986965,33291.4,2241.4
0e8e76ea202279fb49931c948ed20655,-25.557029945905818,-49.253797486770985,-8.135890688214984,-34.932536170596165,3046963.8,142346.6
57dc6b3da91b628f302119769d64de8f,-25.415147873292486,-49.18059025040592,-21.20106465208764,-47.802366303462605,684334.0,29278.7
cf728450f45f3d3c59784f7539471f1a,-21.06157069736057,-41.36296467722198,-19.8694950673998,-43.95094399599685,467402.1,25384.0
85590544453efd501d242d84acdf9990,-5.739410638809204,-35.245750427246094,-23.65236644311385,-46.755753473802045,3019203.1,140838.9
d9715bd8635503e2e6bf01a078df8c10,-23.441768403486773,-46.739626520330255,-19.951799066573226,-44.19603749013318,548290.0,25634.5
2d2f7f564738bc7bbd535580aef84e09,-20.793151263532966,-51.69647664037244,-27.419842320629673,-48.426466363108055,1091106.2,51315.7
5260625f881ed6e315cd3eb3f4bc2d42,-23.660297417640685,-47.216803868611656,-21.427002334594725,-50.06500946044922,452068.6,18104.3
6bd24c02ac923942e7428dde3797ecd4,-27.579217282737172,-48.60759348985626,-15.838225527880663,-48.053400600657746,1662098.7,70827.3
c349e9d40b72c145d95e0da04f3e7076,-15.800124264834972,-47.92840979072485,-23.73885548909505,-46.44714075724284,1043292.3,44167.9
9c03283b70dffe64bd49cdb4254e33ca,-23.18605170324835,-46.88591478757209,-25.524179302916234,-54.56954815922951,1042678.2,43965.0
874c1e6189681d0a986279d2055bdceb,-23.503235985251035,-46.709549623377185,-19.8694950673998,-43.95094399599685,592356.4,27476.8
8023039e9b07973c9aea60155b52e41a,-19.931855617336943,-43.93264744984521,-23.59549856185913,-46.55972739628383,585761.7,27759.0
88341acc29a62edca27bdefc22a97670,-20.946079759712678,-48.48676814803158,-24.959184359787102,-53.46264410377445,815150.5,36367.3
6e830b60dd5fb7763aad8df950ee3998,-16.673742514390213,-49.25988666827862,-23.209471245334573,-47.30922902773504,827137.6,34518.2
c05a69ea679c56b6437490f5d8eb7a77,,,-22.822136513174396,-47.27033541953727,,
accddd3ce343b9c4a7ad6d49ecc3c3d2,-23.12501633685568,-45.71406704446544,-23.715049591064453,-46.5372683207194,138500.1,5862.4
d9a08faa201940dd3302f06944b5c739,-23.598519232965284,-46.588976460118445,-23.302318235643867,-45.97188814643289,82075.9,4215.0
9f1cbfd860863f340881bcfef13fc3eb,-9.626772165298462,-35.69902728585636,-23.759415608865243,-53.29278348993372,2945898.6,137404.5
30125d2cf4cec0bf9e4840def6c4e7b1,-21.2106695915466,-43.778958725602656,-21.757320637469526,-48.82974365874604,735607.2,34297.0
9d2542bf51fa5287da26940813c6c0fd,-22.912857040606045,-43.18834933230752,-22.8708558236399,-43.5438485914661,47202.1,2549.4
e82e73273643d2baa933aa470a7308f0,-22.7551063708405,-43.428583372884724,-22.560754936861706,-47.44649436674922,525457.1,21693.3
6bf735a4c4886608f57fda916dfa6225,-27.26855206489563,-49.71196889877319,-21.757320637469526,-48.82974365874604,878593.5,45589.8
74bdc516d1c6a8e16cd1a546ea067c26,-19.158206576392764,-45.446300476316424,-22.340760609460254,-49.09507006690616,729012.3,32466.7
1e738ef9fa41ecf83ae9f37a89591620,-22.926258802905526,-43.23184640628775,-22.88930315250973,-43.30454045577015,10433.1,1028.8
e7f861ca5d9143d8e586bd85b1aa5bdf,-18.989219160640943,-49.451986873851105,-21.359936786420416,-48.0739131118312,381761.8,16565.6
07ea296aee6d3fc7e722d3d2716448c9,-23.606419638981894,-46.63123941169214,-23.64650471832441,-46.66622579616049,8470.7,948.4
ac471bdf9aff56c1d79cc301b52ec72a,-23.0037751121317,-45.55922386863015,-23.65236644311385,-46.755753473802045,164550.1,7551.6
3f659c93a9c8600a0b0acf0eb42663d3,-23.32351270403181,-45.97001342773437,-23.508643562729294,-46.605294923524596,75024.2,3612.7
9a0b56e930f6e5cd70a4662400e4e6b5,-21.191206679384933,-43.97510557908278,-23.953153360457648,-46.31920765695118,578922.7,28822.1
d128b5634e1faad98f4ef5ac2f7e2e97,-14.861840013016103,-40.82399627330691,-23.715604063393414,-46.5540850819021,1472403.8,67351.0
ca8f94a99a8120c559e416275a535066,-22.984160185833368,-43.22495493986169,-20.623521574612322,-49.65195872865874,887571.7,36068.6
8b5a2d60eee784b4c2f3c6d1f6e8811c,-20.138476144699823,-40.24779449947297,-23.382472154570788,-51.927966466764126,1551401.3,72314.6
47f126e7f64951d597355b1f8e2d2f49,-22.916840749015975,-43.56234004924391,-21.36350175072165,-48.22960070441751,703146.1,30451.4
e147ca8da0685dd93cd1c619d1b776ac,-22.901684648850384,-43.06891508663402,-19.89744039263044,-43.9571775163923,455256.9,23787.9
55531bd6b11adf2791aeca35f0305e65,-26.876415166824195,-52.403994593972946,-22.892057564881473,-47.08244272180506,912974.9,42070.8
c80454d8f4c7472827a5b2ec53cf85e5,-22.639498710632324,-50.39647102355957,-23.689282811103176,-46.619715088042454,443348.7,16752.3
a89e14734d926ba4f06da4c653abf873,-16.54343044056612,-43.74625351849724,-23.18116111755371,-50.6496076410467,,
d5b20c4d4aa379d9215dba07d60c7e24,-8.054858902226323,-34.88706232153851,-23.65236644311385,-46.755753473802045,2678156.0,126762.0
194722a4c1cad67f5b368dce6edcc88a,-23.648730061041615,-46.43630658507978,-23.52394589510831,-46.94146728515625,64946.1,4008.4
033cec9a46b0dd28fc10c800f9f3d878,-22.90601569955999,-43.36498009074818,-30.077761059715634,-51.05330639793759,1549407.6,68051.4
9a1868b5b95ed88747fa160701bf6d8f,-22.027569981182324,-47.90072183048024,-22.889982428917516,-47.19897993527926,145892.9,5816.7
a1284e7f7544a4215fb48331c04fd83a,-23.984858386249464,-46.30206992121653,-23.48284165064494,-46.54345385233561,87510.3,5578.5
1445b855fa0df69380dbc1c056659617,-22.72595184727719,-47.31645473680998,-22.60000427713934,-47.40712853197782,25129.2,1511.0
6c7d13407c99a390f23be27465331575,-29.706552701118664,-51.14139175415039,-22.767878098921344,-47.38550073450262,1258567.4,54162.8
ed99eda830e2097daecfceef436493d4,-22.886393405423306,-43.558872638362466,-20.528619308753207,-47.38740994217651,762456.6,32102.9
ab7903b95175ea31f7bd33718a583e88,-22.40021346390613,-41.815552670531474,-23.529164620165556,-46.63658250052974,609976.2,26803.7
7b42f564d505ea0c0783bb273062ca8b,-8.000135489872523,-34.88802446637835,-19.8694950673998,-43.95094399599685,2092548.6,100181.9
d640a4c3a88331780424c072148b386d,-13.542298747875073,-52.27151746396665,-20.806706930461683,-49.38916460194982,1139610.4,54693.3
